sample_id,path,label,split,source_dataset,generator_id,official_split,project_split,real_source,model_name_raw,canonical_generator_id,architecture,generator_exposure,sha256,phash,selection_seed,source_revision,source_file,source_row_group,source_row_index,width,height,format,byte_size
cf_external_unseen_v3_aigi_commercial_1fdb33a10eb71bef,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1fdb33a10eb71bef_00000012_3.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv5-2,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV5_2,midjourneyv5-2,Commercial,family_unseen,9d010983b42dcea01a1a1c79a444d98e0e4b8cbc4ef3bff93e12df0052ad9e03,cde6184b722db29c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00030-of-00413.parquet,4,12,1024,1024,PNG,1674293
cf_external_unseen_v3_aigi_commercial_2016010371fc4a24,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2016010371fc4a24_00000475_1.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv6-1,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV6_1,midjourneyv6-1,Commercial,family_unseen,7a4c10490ec3d9fa8e443bd263afb80162717161685f78a7f709f5f2996aff28,fb3c06933cc3692c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00390-of-00413.parquet,3,18,1024,1024,PNG,1597888
cf_external_unseen_v3_aigi_commercial_204160cf673a6bf8,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_204160cf673a6bf8_00000241_1.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image2,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image2,firefly-image2,Commercial,family_unseen,a4f390146ef9ac6d31be149e76a423cacc6372f2fd8057aac2fe012c967fac8a,bc94c56b72b4eb08,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00208-of-00413.parquet,1,5,2048,2048,JPEG,465895
cf_external_unseen_v3_aigi_commercial_2042e60b678ab034,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2042e60b678ab034_00000561.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,ba61360cbc0e9b8ebdd95a307d9f653a6e41ab1eec114eaa5929ba67546a6e94,e56586567a899956,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00253-of-00413.parquet,1,0,1024,1024,PNG,1434196
cf_external_unseen_v3_aigi_commercial_204a855d42498d80,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_204a855d42498d80_00000212.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,149ae6d74806284e9f33e55c5fb60a9c929cface16ff9bbde36f3ea852818993,b187a693736e85a1,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00147-of-00413.parquet,3,4,1024,1024,PNG,1551449
cf_external_unseen_v3_aigi_commercial_20647627a99a0bb2,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20647627a99a0bb2_00000417_0.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,6327db579ce968f1e664e99807efd90251b83c50b3107ab865a63059cf84a608,b06f552a6796690e,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00264-of-00413.parquet,2,20,2048,2048,JPEG,433203
cf_external_unseen_v3_aigi_commercial_20d2755b95a1d3e5,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d2755b95a1d3e5_00000961.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-schnell,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-schnell,flux-schnell,Commercial,family_unseen,1591cd0cc6f77b4bc64189cb1e73d58623ca918a3b7473a359336abc7818e2b8,c1c0dc6fb3629b49,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00183-of-00413.parquet,3,23,512,512,PNG,356324
cf_external_unseen_v3_aigi_commercial_20d5481ac41e8c77,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d5481ac41e8c77_00000773.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,c8c264a45bf463d5076580844a6d075c4eb8d9eff9d14706806365dbd5e3000f,d5d5308b6ab053f8,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00252-of-00413.parquet,1,24,1024,1024,PNG,1469085
cf_external_unseen_v3_aigi_commercial_20d754df16a9eea4,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d754df16a9eea4_00000157_1.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,imagen3,test,test_external_unseen_generator_v3_expanded,LAION,Imagen3,imagen3,Commercial,family_unseen,ecd3da9e86acdfede1dca3abf18c05c512bbd610d3035419ceb2aa527f1e1043,9df0e3c5308f383c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00307-of-00413.parquet,3,10,1024,1024,PNG,1102779
cf_external_unseen_v3_aigi_commercial_210cd40f56e2c698,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_210cd40f56e2c698_00000136.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle3,test,test_external_unseen_generator_v3_expanded,LAION,Dalle3,dalle3,Commercial,family_unseen,3325dfffe8cf7d558968b8982a4d984bf7c90f80e81b68956eb6ecb1e86500e7,afaa54dc84d2d856,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00230-of-00413.parquet,1,2,1024,1024,PNG,2039959
cf_external_unseen_v3_aigi_commercial_2116a591d546f2f0,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2116a591d546f2f0_00000059_2.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv6-1,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV6_1,midjourneyv6-1,Commercial,family_unseen,f9221cf0da31c02823366dfaca5b4f8489dfb717a13edbc8b6bb38859dcf10a5,edad3c484f03c89b,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00390-of-00413.parquet,0,5,1024,1024,PNG,1401903
cf_external_unseen_v3_aigi_commercial_21a68a94c7d94485,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_21a68a94c7d94485_00000658.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv1,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV1,ideogramv1,Commercial,family_unseen,3d3ffe6a5f83c4961557fe27b8c938318eeb8cfb859f8259a3a60678a0160982,c9c23e1fa2185dec,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00405-of-00413.parquet,1,11,1024,1024,PNG,1492161
cf_external_unseen_v3_aigi_commercial_21d8ea86024e578b,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_21d8ea86024e578b_00000888.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,fb4c737f4ed7e78dae4832ac975eebf13babb7d06413e04dab6a9ee1ba58c70b,ecb86592c3c396c3,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00145-of-00413.parquet,2,13,1024,1024,PNG,1657115
cf_external_unseen_v3_aigi_commercial_225495e873f51b57,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_225495e873f51b57_00000461_2.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv6-1,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV6_1,midjourneyv6-1,Commercial,family_unseen,785cca4d56e1affc6c3cc571650219f91f4783286bef6af332652809015d1b55,c5964758d3046afe,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00285-of-00413.parquet,2,20,1024,1024,PNG,1608808
cf_external_unseen_v3_aigi_commercial_22f9513e12be4393,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_22f9513e12be4393_00000047.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-dev,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-dev,flux-dev,Commercial,family_unseen,29afee9dec729ea4dec3fb3724d163af7bd0e9c1ae271616e5d7ffbbd0e2065a,f68899e64c597364,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00300-of-00413.parquet,0,7,512,512,PNG,350264
cf_external_unseen_v3_aigi_commercial_239240c3bdc4180d,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_239240c3bdc4180d_00000015.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,2721d915e1795e09e60f312d2a8a11f07f5494cb9b8bdc32bf2ac85208b18050,a870d0eeea5165ea,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00253-of-00413.parquet,1,1,1024,1024,PNG,1955562
cf_external_unseen_v3_aigi_commercial_23bd971ba5bc2b07,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23bd971ba5bc2b07_00000453.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle3,test,test_external_unseen_generator_v3_expanded,LAION,Dalle3,dalle3,Commercial,family_unseen,3b13365bd28bfce7a058132dc367c3c8a1a92092daaa760f6665f08c848f4946,e99696989669cc69,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00228-of-00413.parquet,2,6,1024,1024,PNG,896457
cf_external_unseen_v3_aigi_commercial_23d96214526ed474,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23d96214526ed474_00000185_1.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,imagen3,test,test_external_unseen_generator_v3_expanded,LAION,Imagen3,imagen3,Commercial,family_unseen,1d45c39d9b1fb869d263628d5cba830d6ae7ea0f509109178ff5454094d007dd,cdc873131fb49c8c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00308-of-00413.parquet,0,3,1024,1024,PNG,1356507
cf_external_unseen_v3_aigi_commercial_23dd84dec3514f03,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23dd84dec3514f03_00000148_2.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv5-2,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV5_2,midjourneyv5-2,Commercial,family_unseen,2861e9db68e0594be64d40d035083c94aa56587939f5835c4fdc0ea2c0dbf6e2,908f6d3d03f60e99,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00051-of-00413.parquet,2,0,1024,1024,PNG,1751375
cf_external_unseen_v3_aigi_commercial_2416ef40233bb8a7,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2416ef40233bb8a7_00000417_3.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image2,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image2,firefly-image2,Commercial,family_unseen,b8e62ce1866fbb68c5a112ee6c7e730f8d18c0787c0a1b0d18c0861a8919287e,9fc8364783747b0a,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00066-of-00413.parquet,1,6,2048,2048,JPEG,327596
cf_external_unseen_v3_aigi_commercial_244d4537990f605e,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_244d4537990f605e_00000110.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-dev,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-dev,flux-dev,Commercial,family_unseen,df07dd3c411ff6720c54c7705abd7c17ee86c927b5452bcdd0915b99adfba011,9417536c6aacad71,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00300-of-00413.parquet,2,8,512,512,PNG,259607
cf_external_unseen_v3_aigi_commercial_247533b01cbc57d5,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_247533b01cbc57d5_00000568.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,828cbfadd31dd0ee665871e106a2e2394b3f4d0a4c7e3c7db55a556f053a1212,c1e52c5a73b98527,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00144-of-00413.parquet,2,22,1024,1024,PNG,365309
cf_external_unseen_v3_aigi_commercial_2499a3ef0e69405e,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2499a3ef0e69405e_00000265.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,3201c5f968392a26f3f094128ef7a3d8fb3ab9a572bf4d1876bd53757474f3c9,da980c9ce5bfaa81,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00147-of-00413.parquet,3,11,1024,1024,PNG,2061030
cf_external_unseen_v3_aigi_commercial_249a681acc0532dc,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_249a681acc0532dc_00000459.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-dev,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-dev,flux-dev,Commercial,family_unseen,928adb016bff8d3645b7a2ce6e464e505392d5a18583a535a565ba336c04e1ff,aaa11c6d1bc5da66,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00300-of-00413.parquet,2,0,512,512,PNG,365960
cf_external_unseen_v3_aigi_commercial_249af03ea202d5d7,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_249af03ea202d5d7_00000169_3.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv6-1,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV6_1,midjourneyv6-1,Commercial,family_unseen,1d20160350baff7792e1d2dcc2b9b64602db988d85671b511f6cf7ca892491c1,819d2a882ecf3ee3,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00284-of-00413.parquet,0,0,1024,1024,PNG,2375231
cf_external_unseen_v3_aigi_commercial_24a94ae92e02a686,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_24a94ae92e02a686_00000499.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-schnell,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-schnell,flux-schnell,Commercial,family_unseen,d0b5e7afc8fdfc8891059140c1c8882ad79fe75c9591d686b0caf26f25ac54d7,a42d3466ca8b8bdb,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00183-of-00413.parquet,3,6,512,512,PNG,322191
cf_external_unseen_v3_aigi_commercial_2540bada0fc6357b,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2540bada0fc6357b_00000264.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,64f0289f888e8c8f2ea737aa3312d13b3092e2041ff4486883cfdd487967082c,9c204bdb4bd607f4,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00147-of-00413.parquet,3,20,1024,1024,PNG,1485126
cf_external_unseen_v3_aigi_commercial_25572254f7eb8d8c,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_25572254f7eb8d8c_00000831.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,flux-schnell,test,test_external_unseen_generator_v3_expanded,LAION,FLUX-schnell,flux-schnell,Commercial,family_unseen,a56ccdc56c1668296338f76992d6d6ef36d2ffdbfe122f44832e699230c29056,9adc616396969999,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00142-of-00413.parquet,4,6,512,512,PNG,98539
cf_external_unseen_v3_aigi_commercial_25c2341ad6a9f1b2,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_25c2341ad6a9f1b2_00000345_1.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,dd91f48840b5e3f25338dd447fed99bcecbff8e359b7e690630d3a7b57ba78cd,f89607e1388ee1b5,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00264-of-00413.parquet,2,23,2048,2048,JPEG,437757
cf_external_unseen_v3_aigi_commercial_264a1181b29be721,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_264a1181b29be721_00000350.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,a1788d50351a00865ceafecb215ed0f6b3d640aa8a8e44946fddae351035bee6,bbf7740847468c9c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00144-of-00413.parquet,2,6,1024,1024,PNG,1528975
cf_external_unseen_v3_aigi_commercial_269b53441b3936ff,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_269b53441b3936ff_00000960.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv1,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV1,ideogramv1,Commercial,family_unseen,de7252ef2d4001af9e309b75fd497e32139952210e66e492bd87af4aeca79084,87a624407ccd6fad,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00405-of-00413.parquet,3,21,1024,1024,PNG,1754317
cf_external_unseen_v3_aigi_commercial_26fc13a0d775abff,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_26fc13a0d775abff_00000249_0.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv5-2,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV5_2,midjourneyv5-2,Commercial,family_unseen,d6bfc9fad98af44ccb680a111268629ff2056cc996b48ce8e902270abb50e39a,afebc0e0d0561e2e,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00048-of-00413.parquet,1,10,1024,1024,PNG,1960543
cf_external_unseen_v3_aigi_commercial_27579b7914f3892e,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27579b7914f3892e_00000890.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,d0cfa582584bb37d2387fcf8344b01f4e0f96efd33210ae286ac4fcaeb94bdab,df1ce0e398905579,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00253-of-00413.parquet,1,18,1024,1024,PNG,1297106
cf_external_unseen_v3_aigi_commercial_278f03692cccdd2a,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_278f03692cccdd2a_00000613.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,917ee1c29ee4c9095f3289dd2bfc7ed59fa6237b10b9f096959f09938cb0620b,ada5ac703c5bca2a,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00144-of-00413.parquet,2,7,1024,1024,PNG,1706022
cf_external_unseen_v3_aigi_commercial_27a4c04a952f12f7,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27a4c04a952f12f7_00000302_1.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv5-2,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV5_2,midjourneyv5-2,Commercial,family_unseen,4dfec8e520735a92f768c860ccccc951106365631759ea864fb0f4d9fd05cf57,8f2bb804993e6a97,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00048-of-00413.parquet,1,4,1024,1024,PNG,1582556
cf_external_unseen_v3_aigi_commercial_27aa5507408c8a9c,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27aa5507408c8a9c_00000138_1.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,567413f8de349b460d3b6d368be2e4b9a7161debaa5ea403d3d60016b5a7b3fc,bcc5c8971fb064c6,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00266-of-00413.parquet,1,10,2048,2048,JPEG,272862
cf_external_unseen_v3_aigi_commercial_27e2a5e9632ca133,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27e2a5e9632ca133_00000033.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,b6eada6b05dafd17b4e1bc2be2881ad4968cfcc43ef8ce69e4ffc8096193bae9,9e38608f1fd2ea85,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00248-of-00413.parquet,4,10,1024,1024,PNG,1420009
cf_external_unseen_v3_aigi_commercial_27f96fa103836cc7,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27f96fa103836cc7_00000262_3.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,bdcfd88d91cd2bd81743a388c5a4fe6b2014f9269a6e466bda8e8f848e5c9c27,b9a2c69edb660c2c,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00266-of-00413.parquet,1,6,2048,2048,JPEG,258456
cf_external_unseen_v3_aigi_commercial_28b7276168633fd0,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_28b7276168633fd0_00000232_0.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,midjourneyv6-1,test,test_external_unseen_generator_v3_expanded,LAION,MidjourneyV6_1,midjourneyv6-1,Commercial,family_unseen,fdf8d017fecdc05b7c9b4d7abb59bc33c4b61a4accaf1f723e2b3cfd7d1e9ea6,81948d7b72c15d8f,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00284-of-00413.parquet,0,10,1024,1024,PNG,1801745
cf_external_unseen_v3_aigi_commercial_28c3878352d6464b,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_28c3878352d6464b_00000116_3.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,5d09e581712d458a48f90e4d39d241db9b9f7c81e8faba5da6dcde89a502eabb,c69946e639e63919,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00264-of-00413.parquet,2,7,2048,2048,JPEG,453367
cf_external_unseen_v3_aigi_commercial_28fd40ad7d6b4f78,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_28fd40ad7d6b4f78_00000388.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,4105bc9985165f83caf59529fbee0be77edfeeeca7215535a2cbcdb452856d34,967a7943428e5e69,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00147-of-00413.parquet,3,3,1024,1024,PNG,1455787
cf_external_unseen_v3_aigi_commercial_29c53c7645f066eb,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_29c53c7645f066eb_00000116.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,ideogramv2,test,test_external_unseen_generator_v3_expanded,LAION,IdeogramV2,ideogramv2,Commercial,family_unseen,dbd98e98c858535c65df3e5d4459187a977cc8ba0c4468b743589cfaf8d47f0c,b9f1c22f86e86e12,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00145-of-00413.parquet,2,9,1024,1024,PNG,1862493
cf_external_unseen_v3_aigi_commercial_2a2e9c431dee0482,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2a2e9c431dee0482_00000155_0.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,imagen3,test,test_external_unseen_generator_v3_expanded,LAION,Imagen3,imagen3,Commercial,family_unseen,54e7717279cdb77a2bde7d95c3b8d5dc179e22ee66c14349ecf5dd2447b6043a,9bca6c64b2338b8e,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00308-of-00413.parquet,0,1,1024,1024,PNG,1244116
cf_external_unseen_v3_aigi_commercial_2a3be61510a39f92,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2a3be61510a39f92_00000458_2.jpg.jpg,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,firefly-image3,test,test_external_unseen_generator_v3_expanded,LAION,Firefly_Image3,firefly-image3,Commercial,family_unseen,80ebfd9ad49865e4f07a9d15fcc902d20e93329c8c21dc1990d501e3698e3082,8e60516f2e974ab9,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00335-of-00413.parquet,1,5,2048,2048,JPEG,530998
cf_external_unseen_v3_aigi_commercial_2a6d6a5212697875,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2a6d6a5212697875_00000330.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,3853e5b0ea9dd6b2f59d8d4d028e66b4c48c53f96e245398265bfafd7c8eb87f,a6c60d0ee56a99f2,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00252-of-00413.parquet,1,15,1024,1024,PNG,1556307
cf_external_unseen_v3_aigi_commercial_2b1c60283c50f3d2,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2b1c60283c50f3d2_00000081.png.png,1,test_external_unseen_generator_v3_expanded,community-forensics-eval,dalle2,test,test_external_unseen_generator_v3_expanded,LAION,Dalle2,dalle2,Commercial,family_unseen,a2a7eb5a358427d366549a1dcb258da726fc907736f695e6b48e22f330b2e8f9,d5800a573f4f740f,20260830,7d4a74a88d2cac93b513c0853bf92c260eaceea0,data/CompEval-00250-of-00413.parquet,0,23,1024,1024,PNG,1663477
