sample_id,path,label,split,source_dataset,generator_id,official_split,project_split,real_source,model_name_raw,canonical_generator_id,architecture,generator_exposure,sha256,phash,selection_seed,source_revision,source_file,source_row_group,source_row_index,width,height,format,byte_size
cf_train_v3_gan_matched_real_435736b93a497a90,train_v3_additions/real/cf_train_v3_gan_matched_real_435736b93a497a90_000000425161.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,cfa77bb5a6c8a536b5a307810eb1e2c99a392b64720b6cdd0323ea0424154812,d3a79c584127b6aa,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,968,640,427,JPEG,48352
cf_train_v3_gan_matched_real_43bca6e3624ffe7a,train_v3_additions/real/cf_train_v3_gan_matched_real_43bca6e3624ffe7a_000000475182.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,ef4b7694fdeb92169d057a3cb706332fe38a16e49ad80efed2b7d01a4d509388,8971fc4e4e91d525,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2001,640,427,JPEG,57660
cf_train_v3_gan_matched_real_43c4b67185edb966,train_v3_additions/real/cf_train_v3_gan_matched_real_43c4b67185edb966_000000204767.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,e4b7263fd5dabbbbad3bf43be0318911f42da2c29ceab4ab838935610d207424,f892925b51c5ea27,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1177,427,640,JPEG,72411
cf_train_v3_gan_matched_real_43f4e569f3f6e210,train_v3_additions/real/cf_train_v3_gan_matched_real_43f4e569f3f6e210_000000546295.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,6315b2908eee910e3573d59091712a58f0a89ae515b0c9fa8db413705a42ff98,9e13a36464e48cfd,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2351,640,429,JPEG,61243
cf_train_v3_gan_matched_real_43fa0c43793bdbf4,train_v3_additions/real/cf_train_v3_gan_matched_real_43fa0c43793bdbf4_000000087956.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,32b701aff365d24b0a3d0c358f02d5f8075db73862280b681241342991921d33,8ab5cb35702b16d9,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1410,640,427,JPEG,29742
cf_train_v3_gan_matched_real_44590b26c17be5a0,train_v3_additions/real/cf_train_v3_gan_matched_real_44590b26c17be5a0_000000552641.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,0ae300121ba8b501f8f047f98e257ab10f30f8533723ba2e1cadc1afc734a608,cdc2f3938a9a849e,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,551,640,480,JPEG,35233
cf_train_v3_gan_matched_real_4489946e94410f1c,train_v3_additions/real/cf_train_v3_gan_matched_real_4489946e94410f1c_000000148859.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,2147be10e658d3bc3e0770fb06280587cf8a2405b6ef659778f26d5c569e6aaa,b078470f189cbced,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2698,640,480,JPEG,42029
cf_train_v3_gan_matched_real_44c9300c0287d5e8,train_v3_additions/real/cf_train_v3_gan_matched_real_44c9300c0287d5e8_000000503799.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,191b5cb77d91c97f81ab3a644b62fb82e51619f203d9e31d15bf2df08050695e,e4a48defebe83028,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1583,640,426,JPEG,40386
cf_train_v3_gan_matched_real_451ba786c08ba7f7,train_v3_additions/real/cf_train_v3_gan_matched_real_451ba786c08ba7f7_000000306267.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,dd45c693f5cbe609176d93906541d75adf79839b42ac66be30e7afffd4a68a3e,cf30978d0f669199,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1732,640,480,JPEG,63058
cf_train_v3_gan_matched_real_4570b5d0018494cd,train_v3_additions/real/cf_train_v3_gan_matched_real_4570b5d0018494cd_000000373309.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,b3b4b34a4da4b0f1c90f5801cd20fa3cd8c64c27b123324a7b19150c3a77bd7d,c5fc921565cabb14,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2960,640,400,JPEG,48003
cf_train_v3_gan_matched_real_4572cc03fe7f5f47,train_v3_additions/real/cf_train_v3_gan_matched_real_4572cc03fe7f5f47_000000096497.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,55adff417856d4b9a3077044007acafbbf07f979f731424127e4fcb6da59cf84,cd58a4dc733473c1,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2756,640,480,JPEG,56981
cf_train_v3_gan_matched_real_45a8fb7d54e2a438,train_v3_additions/real/cf_train_v3_gan_matched_real_45a8fb7d54e2a438_000000068204.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,59bc93fc1e8c2e59bc2e9ec3342df463510d4f9191753244f18ba6ba1bc7c406,d6182da758d29c67,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,181,480,640,JPEG,37737
cf_train_v3_gan_matched_real_4618a7239fac8a5d,train_v3_additions/real/cf_train_v3_gan_matched_real_4618a7239fac8a5d_000000512989.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,5424c95f26b7a58db953e5e1e69ad8c305cb6c1b425651cecf2868587d9a7801,850f3fc03487f68d,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1425,640,480,JPEG,66655
cf_train_v3_gan_matched_real_4638d7f2f35874ea,train_v3_additions/real/cf_train_v3_gan_matched_real_4638d7f2f35874ea_000000212675.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,99b0ace1b827d21c1851481b86b7e3bdd87fc9f1e8c43da3f501aaf24971cce6,c769c1433c3e4f83,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2791,640,427,JPEG,47478
cf_train_v3_gan_matched_real_4696c7ee52f1b5bf,train_v3_additions/real/cf_train_v3_gan_matched_real_4696c7ee52f1b5bf_000000435340.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,46d0ce0927173ce2df11706b32dce0f2f4d7fe7fc31fe498775aa64a31e5e9a2,aa70d50935e8f372,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2889,425,640,JPEG,35057
cf_train_v3_gan_matched_real_469d2217a38fee6a,train_v3_additions/real/cf_train_v3_gan_matched_real_469d2217a38fee6a_000000015902.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,800c9deb699fda1056e2db86417064f0b333c4e0d343ec383f2f2681fb8530af,b27252cd15d56b2a,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1433,399,640,JPEG,52886
cf_train_v3_gan_matched_real_469e4b39977d7bd6,train_v3_additions/real/cf_train_v3_gan_matched_real_469e4b39977d7bd6_000000053139.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,404c4159cf691bc8771e3879d3816b1010544e6ff5321310ecebc0e417aa108c,82e06b158f32fbc5,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2298,640,480,JPEG,54589
cf_train_v3_gan_matched_real_46d1f59da4d8ae03,train_v3_additions/real/cf_train_v3_gan_matched_real_46d1f59da4d8ae03_000000170293.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,381261bfe1a10792f0f46658248ee7a601922feceb969be1f1ec11f7bf74eac5,f699e5364933c81a,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,175,640,346,JPEG,49141
cf_train_v3_gan_matched_real_46e66a4cb290075d,train_v3_additions/real/cf_train_v3_gan_matched_real_46e66a4cb290075d_000000510593.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,10116917116cab4577b45f712ba2bbc3cf647b3e8e3799a1eedb2c947a005906,a1c224b0fbc49d9f,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1544,640,640,JPEG,59350
cf_train_v3_gan_matched_real_4700d7638d83270e,train_v3_additions/real/cf_train_v3_gan_matched_real_4700d7638d83270e_000000278936.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,71e08bb014c8f9fec166ccf2d998584958e68a75be53effdf738d620dc420b19,d7e624993c494cd6,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,289,640,480,JPEG,35424
cf_train_v3_gan_matched_real_472335f6368a7e39,train_v3_additions/real/cf_train_v3_gan_matched_real_472335f6368a7e39_000000113571.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,55c7aa620618ebbf32df8fbe048ddcc22c5ffe6592bd4387e65cd21d50875d40,93c44cbbb9649693,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2356,640,480,JPEG,45683
cf_train_v3_gan_matched_real_47ca18952aa50c8c,train_v3_additions/real/cf_train_v3_gan_matched_real_47ca18952aa50c8c_000000549232.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,4a8519166c5c140e06ed26fc437a3fe60ffa1fc6b8060acbd25820e69dd61f82,e3aa31444c65d6db,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,984,500,382,JPEG,35542
cf_train_v3_gan_matched_real_48304455c17039ee,train_v3_additions/real/cf_train_v3_gan_matched_real_48304455c17039ee_000000323054.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,24460bb809bd18fde61e7b02e82f2ec8659c3edc59dc497f90e2dcb86312969e,bed050f64349eb49,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,744,500,242,JPEG,46931
cf_train_v3_gan_matched_real_4862243caf73c177,train_v3_additions/real/cf_train_v3_gan_matched_real_4862243caf73c177_000000563713.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,62890be3d0ecce4c77b9303de1aea39379562dc2fd7f4eab39345687b7573165,b78f804c97e34c27,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,763,427,640,JPEG,38831
cf_train_v3_gan_matched_real_48cac6b17098b434,train_v3_additions/real/cf_train_v3_gan_matched_real_48cac6b17098b434_000000520337.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,0b196940eb1f1011a3f2c42173ff1c1e687d505783aa7bed2317289abe55f9ba,eda08715865d19eb,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1436,640,480,JPEG,68494
cf_train_v3_gan_matched_real_48e3ca05e30aa57e,train_v3_additions/real/cf_train_v3_gan_matched_real_48e3ca05e30aa57e_000000175111.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,2de888750deb6bab449bbbccf53bbe992a54b8a634c66c00fb940099dff78547,cc33314ebfe1429a,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2313,640,478,JPEG,32528
cf_train_v3_gan_matched_real_491ce5fa307ef619,train_v3_additions/real/cf_train_v3_gan_matched_real_491ce5fa307ef619_000000394214.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,862a5469fd50c024975e2fdb40aa192a9bd74f9a8a2543f835f1d37821e9cf87,8a2ec2ea7c1d3d16,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,354,480,640,JPEG,51164
cf_train_v3_gan_matched_real_497698c7778665ae,train_v3_additions/real/cf_train_v3_gan_matched_real_497698c7778665ae_000000305277.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,3b62d52dd0865e804c626d8449056039bcdb782088f4a5bfd94dd946604cc3b2,c996e91669c6b34c,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,382,640,359,JPEG,43405
cf_train_v3_gan_matched_real_49fa0c40adec6c1c,train_v3_additions/real/cf_train_v3_gan_matched_real_49fa0c40adec6c1c_000000054943.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,609ddf103ec332a7807cc7c085bdcd8e36d4f903640c616b288ce481280f7509,91efe7cd1a0478c8,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,952,640,480,JPEG,60428
cf_train_v3_gan_matched_real_49fa877567df5570,train_v3_additions/real/cf_train_v3_gan_matched_real_49fa877567df5570_000000022103.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,00225fd7ea3faf81c91ddc57715c45b936d63a20d44cdb919b187a4b926b59f5,c9cbdabce82513c1,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2103,640,480,JPEG,63107
cf_train_v3_gan_matched_real_4a2e106cd84cd00e,train_v3_additions/real/cf_train_v3_gan_matched_real_4a2e106cd84cd00e_000000237851.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,d27ca7d0aa71b4d9d13dd058691288e35fece2f1d0cf8d03fb52a51461d4f2e7,e36830979787989b,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,340,341,500,JPEG,15863
cf_train_v3_gan_matched_real_4a6fbe70d477bcc0,train_v3_additions/real/cf_train_v3_gan_matched_real_4a6fbe70d477bcc0_000000493923.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,74791645aa9a9c7deba61cd1a00fc09ea9146788058456153767a47765ddcd86,c94b36366c6d2d13,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,938,480,640,JPEG,52404
cf_train_v3_gan_matched_real_4a71b05d3547c026,train_v3_additions/real/cf_train_v3_gan_matched_real_4a71b05d3547c026_000000233381.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,0238aa184dd4517898ef447544ea89c7c542c316d68a0a22045bdd68e3aaa3b9,8c99311e65d3636e,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1684,640,428,JPEG,59244
cf_train_v3_gan_matched_real_4a80173dd6add4d6,train_v3_additions/real/cf_train_v3_gan_matched_real_4a80173dd6add4d6_000000075494.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,80fd82f06b97057f78b24fd251f15e5010098fd634a99e73a40d8c5af51f8e78,b1c65c29f37c8c91,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,70,640,426,JPEG,49113
cf_train_v3_gan_matched_real_4b0ef1c1bbf86802,train_v3_additions/real/cf_train_v3_gan_matched_real_4b0ef1c1bbf86802_000000376087.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,23ae77b4235e8c1f1933927264a67ee8d64d1d574abca414fc2d366813fc20ba,939a4c6c36367d4c,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1250,640,480,JPEG,50012
cf_train_v3_gan_matched_real_4b3bf033885fcb11,train_v3_additions/real/cf_train_v3_gan_matched_real_4b3bf033885fcb11_000000442185.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,ebda511c21df65dce963c5da940746d34586c2cfd86e451150ed6b5fc97a0d81,a9c326c45eb58ab9,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1402,640,427,JPEG,41517
cf_train_v3_gan_matched_real_4ba32db6f3dc45d5,train_v3_additions/real/cf_train_v3_gan_matched_real_4ba32db6f3dc45d5_000000263176.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,def79e06f07d16f411acd2e1e2087c766ad2774acef909c6e4904039f885072c,9d90fe0f521cabe0,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1,640,426,JPEG,54661
cf_train_v3_gan_matched_real_4bb552b2bf5e908c,train_v3_additions/real/cf_train_v3_gan_matched_real_4bb552b2bf5e908c_000000189156.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,2a845850c6d76aef90b3a0441e75ec4fb564de27681fd318868774a07ab31cfe,fce213da6439c946,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,554,640,480,JPEG,50194
cf_train_v3_gan_matched_real_4c2252b9dc8e1c3f,train_v3_additions/real/cf_train_v3_gan_matched_real_4c2252b9dc8e1c3f_000000337425.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,cc4065392b5e42582c72252bac4ffc7b03ca4d02f19efc92f50e1f86ce72208b,cd7c5e1e22e0b331,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1722,427,640,JPEG,38753
cf_train_v3_gan_matched_real_4c38bb23ab0d71be,train_v3_additions/real/cf_train_v3_gan_matched_real_4c38bb23ab0d71be_000000196205.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,431ff931848acf23806415df5be419c990f101d560e7807e1ab0fb73281e78cb,bb84047fcc99207f,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2932,640,480,JPEG,48818
cf_train_v3_gan_matched_real_4c3d2996207aca0b,train_v3_additions/real/cf_train_v3_gan_matched_real_4c3d2996207aca0b_000000266486.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,870c9c9bf752f3db11c86ce62d6d84665f4445281344eb6e6b8d7f9225180753,c5c8c11f1364db3e,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2180,640,480,JPEG,53251
cf_train_v3_gan_matched_real_4c3f25d196ed2013,train_v3_additions/real/cf_train_v3_gan_matched_real_4c3f25d196ed2013_000000534771.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,591a1fa87060d6d55fc0cda7b09d433d0a9fbeaf7646d4a7e903d4b8cdec95b7,80c47bdf58f36503,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2318,500,333,JPEG,24261
cf_train_v3_gan_matched_real_4c5d9ba0b38ac38e,train_v3_additions/real/cf_train_v3_gan_matched_real_4c5d9ba0b38ac38e_000000045222.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,7774d19596f2d61ea44534dcff4373129f29d29fac6fa140277d21a36f625f47,96946e0b3d4cd2ad,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1840,640,424,JPEG,45937
cf_train_v3_gan_matched_real_4cc7386a6f6bc19b,train_v3_additions/real/cf_train_v3_gan_matched_real_4cc7386a6f6bc19b_000000491830.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,1678f6a2a83e548f4b20168cfb207725830890978c10fb383fccf29b520aa21e,f071ec6ec70e0e85,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1301,640,480,JPEG,81710
cf_train_v3_gan_matched_real_4df10c78a0889e86,train_v3_additions/real/cf_train_v3_gan_matched_real_4df10c78a0889e86_000000258440.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,a5c4add50d46d677f7ef936cbc1425c2fa0458b9d9704cbe5b86e5555c061086,ad5a3591d22e47d1,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,462,431,640,JPEG,39091
cf_train_v3_gan_matched_real_4df6f05f5cd9ed4a,train_v3_additions/real/cf_train_v3_gan_matched_real_4df6f05f5cd9ed4a_000000291586.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,1c9b7b3cc31e4a19a29093537581f2c2ecea7f10087ec3dbf490e6ecd91f4999,be67c0194d4f6316,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,506,480,640,JPEG,107817
cf_train_v3_gan_matched_real_4e6986341d5f1dd7,train_v3_additions/real/cf_train_v3_gan_matched_real_4e6986341d5f1dd7_000000410225.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,a4c1fb3300fbcd628b1589778db3f781f96c49071f085946e3770445ef214006,9c18382947e7e277,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2711,640,480,JPEG,24936
cf_train_v3_gan_matched_real_4e79ca83a459a4a1,train_v3_additions/real/cf_train_v3_gan_matched_real_4e79ca83a459a4a1_000000284056.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,b44118a4c2b500b7191a0147cdb42a3deea8fbdd76f884b0d24b823419988a5d,c03f67381fcdc382,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1949,640,480,JPEG,32988
cf_train_v3_gan_matched_real_4efcac406d89e40e,train_v3_additions/real/cf_train_v3_gan_matched_real_4efcac406d89e40e_000000333216.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,cf0daeade0ba2bfd1f96bc1f8cbe797ea7c62b6521d512595143b3fdddff3123,84e4dbd35a3138ad,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1392,640,359,JPEG,52598
cf_train_v3_gan_matched_real_4f0f429ca1e1fe1d,train_v3_additions/real/cf_train_v3_gan_matched_real_4f0f429ca1e1fe1d_000000543683.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,af5b2fd48baa0118e9962425108465c5a68fb398d3ac96d0217439014b0a396b,b6ce193b268c5933,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2022,640,569,JPEG,28055
cf_train_v3_gan_matched_real_50303ce8e8cd799d,train_v3_additions/real/cf_train_v3_gan_matched_real_50303ce8e8cd799d_000000072794.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,42b8beb24cf3757d1a3eabcb39be1ebe33223d4770d470173688b286eb9607a1,c0be3b44356bfa60,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,496,500,375,JPEG,32808
cf_train_v3_gan_matched_real_504cd7189431d57d,train_v3_additions/real/cf_train_v3_gan_matched_real_504cd7189431d57d_000000440899.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,c2592e974e4a2b147c3af7af2fd4cb30149496091747bbebe3f091282e56be28,bec189561c2a93f5,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1151,640,427,JPEG,62797
cf_train_v3_gan_matched_real_51311f7868c2532e,train_v3_additions/real/cf_train_v3_gan_matched_real_51311f7868c2532e_000000009725.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,75c4e09097384822c4c06bc92bfdfb39c237251c757a4a7d08adccc50492e585,facc44be25ba098b,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2732,480,640,JPEG,53496
cf_train_v3_gan_matched_real_513303772b4cbb38,train_v3_additions/real/cf_train_v3_gan_matched_real_513303772b4cbb38_000000183330.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,ac96adc22b04c416f4b901a333667219cf08522b809b7a7ea8e9ffc637d205d8,9b8b189db7364466,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1947,480,640,JPEG,76699
cf_train_v3_gan_matched_real_513678317bff9780,train_v3_additions/real/cf_train_v3_gan_matched_real_513678317bff9780_000000148263.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,f3469d21a062875fe1b5ec7fba7d6ba39622da7d7917ec79505b3a95dcd32994,eb94946bd4269cc9,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1167,546,640,JPEG,99323
cf_train_v3_gan_matched_real_51ec66ecf0f5ce7a,train_v3_additions/real/cf_train_v3_gan_matched_real_51ec66ecf0f5ce7a_000000407968.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,a8fcdd5d61bf52a1a46dd4faf5b4b3f7493c041e8c9294b94622e56c6c5531bb,bba12146e6eed815,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,2699,640,359,JPEG,50307
cf_train_v3_gan_matched_real_523c7ed683a24cf1,train_v3_additions/real/cf_train_v3_gan_matched_real_523c7ed683a24cf1_000000230004.jpg.jpg,0,train,community-forensics-small,real:UNSPECIFIED,train,train,UNSPECIFIED,COCO,,Real,not_applicable,ff9eda4406d00deb779ad7b170491139b8d0411a3d02b9fb3a2e6a225c32b4ef,9842a178ce03dfdd,20260830,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_131.parquet,0,1195,512,640,JPEG,69469
